X,Y,C
22,95,0
735,82,2
302,13,4
299,74,4
504,25,1
356,95,1
741,42,2
417,65,1
38,89,0
92,5,0
102,5,0
724,43,2
559,5,3
165,97,0
374,60,1
616,41,3
434,82,1
431,38,1
100,54,0
637,28,3
234,98,4
494,79,1
843,61,2
505,21,1
33,57,0
866,41,2
113,96,0
275,73,4
682,43,3
673,93,3
571,99,3
759,9,2
345,46,4
520,82,1
686,58,3
186,28,4
1,77,0
377,7,1
16,12,0
249,85,4
794,73,2
372,38,1
815,54,2
66,67,0
406,22,1
688,54,3
898,55,2
72,23,0
163,77,0
241,43,4
196,49,4
755,41,2
97,70,0
723,58,2
425,35,1
132,76,0
274,62,4
180,94,4
403,39,1
589,28,3
244,77,4
763,74,2
155,90,0
132,55,0
11,66,0
893,24,2
120,65,0
818,42,2
255,23,4
564,85,3
713,95,3
632,26,3
251,99,4
119,76,0
225,30,4
24,44,0
266,36,4
472,45,1
463,7,1
184,26,4
327,7,4
157,84,0
417,73,1
458,6,1
606,40,3
129,24,0
203,51,4
506,95,1
727,18,2
192,25,4
84,24,0
776,34,2
723,2,2
301,82,4
755,7,2
340,96,4
37,13,0
428,83,1
164,12,0
823,18,2
648,29,3
503,12,1
326,32,4
648,7,3
206,68,4
681,68,3
70,21,0
768,47,2
254,26,4
129,20,0
652,55,3
392,57,1
61,85,0
270,67,4
484,100,1
677,86,3
608,84,3
699,99,3
408,89,1
740,34,2
91,79,0
458,12,1
610,21,3
293,61,4
686,45,3
482,30,1
242,98,4
321,60,4
349,3,4
104,38,0
625,26,3
75,4,0
178,46,4
237,68,4
351,7,4
762,11,2
800,33,2
789,43,2
26,81,0
816,73,2
236,33,4
554,68,3
169,77,0
300,77,4
565,43,3
559,18,3
352,3,4
197,36,4
813,99,2
179,42,4
810,97,2
885,80,2
64,15,0
493,12,1
825,30,2
281,18,4
347,57,4
771,23,2
753,14,2
655,15,3
819,25,2
748,14,2
48,62,0
58,75,0
535,90,1
635,23,3
412,5,1
448,78,1
1,24,0
725,47,2
359,83,1
606,70,3
412,40,1
190,24,4
177,36,0
539,66,3
284,95,4
111,11,0
639,2,3
17,98,0
432,96,1
336,53,4
10,55,0
92,65,0
13,98,0
79,48,0
1,37,0
896,93,2
253,87,4
590,72,3
268,39,4
545,15,3
345,19,4
625,77,3
279,99,4
339,4,4
49,42,0
786,43,2
303,39,4
753,45,2
317,18,4
189,55,4
536,96,3
689,61,3
777,21,2
250,54,4
243,81,4
850,58,2
87,50,0
539,6,3
789,45,2
523,83,1
599,100,3
668,51,3
787,46,2
338,15,4
790,56,2
475,51,1
713,66,3
419,24,1
25,82,0
669,18,3
840,4,2
622,54,3
586,45,3
824,99,2
398,32,1
484,16,1
511,94,1
825,91,2
421,72,1
393,81,1
105,98,0
155,74,0
402,81,1
26,46,0
665,91,3
476,54,1
650,93,3
599,68,3
631,71,3
456,55,1
660,81,3
26,17,0
492,19,1
357,99,1
34,13,0
9,52,0
351,86,4
192,23,4
860,65,2
602,68,3
167,87,0
862,44,2
805,72,2
601,78,3
503,86,1
589,98,3
843,80,2
361,40,1
764,36,2
581,70,3
51,73,0
611,86,3
753,24,2
861,67,2
379,51,1
118,36,0
475,85,1
781,21,2
626,9,3
107,72,0
456,40,1
886,11,2
858,84,2
306,50,4
608,31,3
728,89,2
823,77,2
449,19,1
104,39,0
362,72,1
349,24,4
264,68,4
252,89,4
382,39,1
517,13,1
456,10,1
462,68,1
870,62,2
499,72,1
780,1,2
650,93,3
438,62,1
377,61,1
155,65,0
12,14,0
295,43,4
557,12,3
265,82,4
529,65,1
354,35,4
25,93,0
83,90,0
155,89,0
816,75,2
223,95,4
429,5,1
874,92,2
379,3,1
593,87,3
785,44,2
46,66,0
114,80,0
868,86,2
830,66,2
72,98,0
184,53,4
643,28,3
215,82,4
631,56,3
244,71,4
307,73,4
442,19,1
630,38,3
345,8,4
207,51,4
521,17,1
125,9,0
724,16,2
73,70,0
765,68,2
3,86,0
552,75,3
103,59,0
807,28,2
622,4,3
557,51,3
444,60,1
732,60,2
566,10,3
714,4,3
70,6,0
613,55,3
582,71,3
146,22,0
331,83,4
292,7,4
305,7,4
359,19,1
536,35,3
738,97,2
789,2,2
343,80,4
512,97,1
614,65,3
417,53,1
452,14,1
188,38,4
514,9,1
577,25,3
734,26,2
264,4,4
546,16,3
136,32,0
605,94,3
644,1,3
365,96,1
442,80,1
649,2,3
166,100,0
348,11,4
704,64,3
213,87,4
557,94,3
141,88,0
749,4,2
295,16,4
808,74,2
399,75,1
754,95,2
606,28,3
216,84,4
588,80,3
558,15,3
557,65,3
843,42,2
715,14,3
154,22,0
237,78,4
479,91,1
851,58,2
191,52,4
835,39,2
894,36,2
152,84,0
701,37,3
239,92,4
860,47,2
829,17,2
837,20,2
459,86,1
219,73,4
798,64,2
605,51,3
154,78,0
436,48,1
390,19,1
124,84,0
713,80,3
298,74,4
303,20,4
502,7,1
380,57,1
494,58,1
45,55,0
767,75,2
218,64,4
108,91,0
332,81,4
829,3,2
510,61,1
44,45,0
205,88,4
275,60,4
162,3,0
627,17,3
225,45,4
376,87,1
559,77,3
649,92,3
687,78,3
517,37,1
195,70,4
697,27,3
458,26,1
509,66,1
468,77,1
860,91,2
533,33,1
701,84,3
441,82,1
124,35,0
422,17,1
632,6,3
106,95,0
352,98,4
22,38,0
662,16,3
131,78,0
198,96,4
704,58,3
654,63,3
407,76,1
416,92,1
177,96,0
160,75,0
851,50,2
755,9,2
357,43,1
67,63,0
439,99,1
892,76,2
440,12,1
400,77,1
717,47,3
487,89,1
91,77,0
357,60,1
874,14,2
414,91,1
334,52,4
340,73,4
324,32,4
248,51,4
355,72,4
140,62,0
649,75,3
872,15,2
213,68,4
417,90,1
318,25,4
441,68,1
131,39,0
445,94,1
18,6,0
435,99,1
549,22,3
406,22,1
349,60,4
293,41,4
527,50,1
64,1,0
647,37,3
107,100,0
603,73,3
727,62,2
96,33,0
101,76,0
329,7,4
354,78,4
700,44,3
834,75,2
467,10,1
27,50,0
208,45,4
743,85,2
233,78,4
94,53,0
437,25,1
729,85,2
224,65,4
35,43,0
774,47,2
177,52,0
858,84,2
703,63,3
129,94,0
152,61,0
527,53,1
578,24,3
90,37,0
791,61,2
87,53,0
207,83,4
832,12,2
2,46,0
603,91,3
265,56,4
479,18,1
148,87,0
751,80,2
10,76,0
817,43,2
460,22,1
96,76,0
725,56,2
317,74,4
548,79,3
804,25,2
674,14,3
52,10,0
671,87,3
154,78,0
263,69,4
52,70,0
638,61,3
430,6,1
571,71,3
552,100,3
574,69,3
299,82,4
640,45,3
82,52,0
542,36,3
597,96,3
438,92,1
53,46,0
416,12,1
15,76,0
801,84,2
591,96,3
478,24,1
307,70,4
403,10,1
414,95,1
355,96,4
289,100,4
303,65,4
474,30,1
889,82,2
132,31,0
837,63,2
611,74,3
718,44,2
54,49,0
618,17,3
426,18,1
33,88,0
829,55,2
318,16,4
661,21,3
169,44,0
524,77,1
761,94,2
438,12,1
307,36,4
174,59,0
47,84,0
436,73,1
591,47,3
692,75,3
815,25,2
187,84,4
843,79,2
851,50,2
498,21,1
368,22,1
324,78,4
190,40,4
543,98,3
849,68,2
417,28,1
289,36,4
3,3,0
537,42,3
54,94,0
748,71,2
370,39,1
803,80,2
770,41,2
697,87,3
184,80,4
29,77,0
324,70,4
797,64,2
24,54,0
66,14,0
323,45,4
883,47,2
227,60,4
855,64,2
187,29,4
660,92,3
780,84,2
173,66,0
657,33,3
769,100,2
348,53,4
448,49,1
572,50,3
372,40,1
592,48,3
734,76,2
463,5,1
119,12,0
289,2,4
582,54,3
779,42,2
463,88,1
563,81,3
492,59,1
425,17,1
308,50,4
629,88,3
569,12,3
664,32,3
858,19,2
831,79,2
596,56,3
878,63,2
311,82,4
498,73,1
480,7,1
539,41,3
68,7,0
649,90,3
651,20,3
803,69,2
111,6,0
88,49,0
485,88,1
459,86,1
329,25,4
106,19,0
363,46,1
452,53,1
589,68,3
341,85,4
625,47,3
393,3,1
151,3,0
523,36,1
327,9,4
387,6,1
207,70,4
100,14,0
387,54,1
834,27,2
893,3,2
54,7,0
30,52,0
559,11,3
333,78,4
73,32,0
471,62,1
366,84,1
642,5,3
340,23,4
661,83,3
871,5,2
191,94,4
867,59,2
867,73,2
496,25,1
742,34,2
64,2,0
333,79,4
836,69,2
100,18,0
390,84,1
540,94,3
388,52,1
48,49,0
771,3,2
332,18,4
427,41,1
363,11,1
747,79,2
748,21,2
377,32,1
667,7,3
761,57,2
86,90,0
128,28,0
14,75,0
444,42,1
149,55,0
393,81,1
407,38,1
189,27,4
862,63,2
510,61,1
77,72,0
329,33,4
198,80,4
129,69,0
79,24,0
568,73,3
222,16,4
117,37,0
635,58,3
510,24,1
321,74,4
333,92,4
250,70,4
516,69,1
315,98,4
757,75,2
98,54,0
54,44,0
677,45,3
370,58,1
431,24,1
150,52,0
638,63,3
4,94,0
344,95,4
512,1,1
228,15,4
563,53,3
302,46,4
158,9,0
227,18,4
848,25,2
592,22,3
220,65,4
162,83,0
406,43,1
401,75,1
310,73,4
348,35,4
6,62,0
405,46,1
153,40,0
767,53,2
394,42,1
775,8,2
800,41,2
775,86,2
781,20,2
248,72,4
435,58,1
714,30,3
778,24,2
360,60,1
475,22,1
165,56,0
399,58,1
696,92,3
776,31,2
475,58,1
809,32,2
473,89,1
431,99,1
377,79,1
413,92,1
120,93,0
578,97,3
800,1,2
327,4,4
692,44,3
853,35,2
182,95,4
546,75,3
319,81,4
886,38,2
137,46,0
155,52,0
269,32,4
580,38,3
290,59,4
587,32,3
719,14,2
562,48,3
743,31,2
602,19,3
848,31,2
529,68,1
631,69,3
826,71,2
406,16,1
441,36,1
686,18,3
224,75,4
682,67,3
443,25,1
606,30,3
29,58,0
150,55,0
125,62,0
156,70,0
85,96,0
646,80,3
504,35,1
125,57,0
853,20,2
337,83,4
345,26,4
222,87,4
125,83,0
303,54,4
330,73,4
318,12,4
465,14,1
653,88,3
534,89,1
859,25,2
138,1,0
44,97,0
577,9,3
454,31,1
755,64,2
868,19,2
602,1,3
443,57,1
180,16,4
389,98,1
65,76,0
424,53,1
8,50,0
492,6,1
669,98,3
380,21,1
429,60,1
463,15,1
383,38,1
79,10,0
281,67,4
261,29,4
342,39,4
820,17,2
514,94,1
700,92,3
232,12,4
452,54,1
648,97,3
438,43,1
44,99,0
581,65,3
22,63,0
121,87,0
723,47,2
316,30,4
863,89,2
324,27,4
412,44,1
648,57,3
691,86,3
446,90,1
482,87,1
681,18,3
659,73,3
104,26,0
684,12,3
871,4,2
77,15,0
347,16,4
426,1,1
436,48,1
390,63,1
579,75,3
67,43,0
363,4,1
319,61,4
22,75,0
123,13,0
435,100,1
335,40,4
210,7,4
413,23,1
249,92,4
442,77,1
438,82,1
484,56,1
372,62,1
402,17,1
788,54,2
415,87,1
121,24,0
232,28,4
609,48,3
384,30,1
211,90,4
133,84,0
441,16,1
42,69,0
560,98,3
657,93,3
705,77,3
526,2,1
270,3,4
401,43,1
526,37,1
837,4,2
404,29,1
865,31,2
423,63,1
809,57,2
155,41,0
835,33,2
657,76,3
20,6,0
579,66,3
150,47,0
129,74,0
387,24,1
4,72,0
55,11,0
211,97,4
695,3,3
52,92,0
819,45,2
282,1,4
115,42,0
345,30,4
120,93,0
874,55,2
542,72,3
260,42,4
609,47,3
22,41,0
2,18,0
539,39,3
833,23,2
196,33,4
338,27,4
854,86,2
75,91,0
857,77,2
280,40,4
63,7,0
19,32,0
496,29,1
391,26,1
391,59,1
495,61,1
740,7,2
316,2,4
307,100,4
331,73,4
817,42,2
537,67,3
51,36,0
288,7,4
30,95,0
785,65,2
543,2,3
810,31,2
831,60,2
92,49,0
103,33,0
304,94,4
647,87,3
390,27,1
677,92,3
679,27,3
590,97,3
135,80,0
422,96,1
163,46,0
679,99,3
813,59,2
300,100,4
515,4,1
875,61,2
425,89,1
623,92,3
707,52,3
246,17,4
372,55,1
245,22,4
347,11,4
211,74,4
221,83,4
145,80,0
603,22,3
857,14,2
649,60,3
324,1,4
513,34,1
126,93,0
50,24,0
17,65,0
204,73,4
343,90,4
78,64,0
421,8,1
345,39,4
127,23,0
320,15,4
478,52,1
541,83,3
535,58,1
218,44,4
325,28,4
798,12,2
714,4,3
290,50,4
614,50,3
331,35,4
411,60,1
669,82,3
71,3,0
448,80,1
788,11,2
706,61,3
251,1,4
790,49,2
304,87,4
125,85,0
704,57,3
625,70,3
136,80,0
600,66,3
11,9,0
705,100,3
25,35,0
726,54,2
695,67,3
156,100,0
201,52,4
110,15,0
687,65,3
18,1,0
612,39,3
504,48,1
707,99,3
757,56,2
6,85,0
866,61,2
209,85,4
441,94,1
775,89,2
713,82,3
569,25,3
537,99,3
650,77,3
511,65,1
12,30,0
279,48,4
887,43,2
151,1,0
793,97,2
426,68,1
108,57,0
795,68,2
429,94,1
596,26,3
870,99,2
675,28,3
293,41,4
30,64,0
800,46,2
128,73,0
429,31,1
463,4,1
441,3,1
761,18,2
810,39,2
709,15,3
869,49,2
633,10,3
268,60,4
631,75,3
233,85,4
352,47,4
887,54,2
486,37,1
239,19,4
137,62,0
260,25,4
166,29,0
632,56,3
188,8,4
415,77,1
581,35,3
810,73,2
367,83,1
465,33,1
543,1,3
152,30,0
610,12,3
863,90,2
482,63,1
720,10,2
289,14,4
578,63,3
472,95,1
530,31,1
838,100,2
891,63,2
577,35,3
268,9,4
425,13,1
292,96,4
517,96,1
893,88,2
782,100,2
883,62,2
169,56,0
564,34,3
85,53,0
350,86,4
554,70,3
54,51,0
173,60,0
166,79,0
789,50,2
593,97,3
81,35,0
219,45,4
614,89,3
643,44,3
308,33,4
111,11,0
881,36,2
836,97,2
663,93,3
310,77,4
372,73,1
134,50,0
846,38,2
212,71,4
625,31,3
547,33,3
798,56,2
364,80,1
104,6,0
747,90,2
349,15,4
23,97,0
654,25,3
26,53,0
148,65,0
672,37,3
37,66,0
590,63,3
498,20,1
43,78,0
165,53,0
425,56,1
414,80,1
578,58,3
774,4,2
20,21,0
55,73,0
851,97,2
532,30,1
833,44,2
388,29,1
58,19,0
38,27,0
248,30,4
242,88,4
174,47,0
503,69,1
85,30,0
94,12,0
694,67,3
546,71,3
723,84,2
359,35,1
449,5,1
391,82,1
566,75,3
301,13,4
297,61,4
694,76,3
299,81,4
220,4,4
431,22,1
113,75,0
741,86,2
373,73,1
894,35,2
708,57,3
892,7,2
896,81,2
291,70,4
784,86,2
59,98,0
541,65,3
11,72,0
199,99,4
13,58,0
456,61,1
344,76,4
613,93,3
322,16,4
862,65,2
674,83,3
405,34,1
789,62,2
311,61,4
647,71,3
469,81,1
469,19,1
639,58,3
158,2,0
624,81,3
481,65,1
596,80,3
71,28,0
146,75,0
836,8,2
250,100,4
208,71,4
138,70,0
97,61,0
830,68,2
134,91,0
128,80,0
277,25,4
396,10,1
422,41,1
88,20,0
530,16,1
124,67,0
584,5,3
611,43,3
488,7,1
158,55,0
134,16,0
451,19,1
810,74,2
262,50,4
128,85,0
210,68,4
363,53,1
9,40,0
612,55,3
539,98,3
443,42,1
869,62,2
134,23,0
764,27,2
175,14,0
701,91,3
123,42,0
794,77,2
409,46,1
48,2,0
543,78,3
285,73,4
697,14,3
672,1,3
413,52,1
219,89,4
867,17,2
592,95,3
578,74,3
754,24,2
44,93,0
253,49,4
812,58,2
594,15,3
561,90,3
799,11,2
346,15,4
846,97,2
593,38,3
124,86,0
780,80,2
852,71,2
564,57,3
77,65,0
371,11,1
319,97,4
394,26,1
601,13,3
607,92,3
483,26,1
838,87,2
248,58,4
127,97,0
697,77,3
203,40,4
897,15,2
126,86,0
334,81,4
778,68,2
114,1,0
584,55,3
162,95,0
794,35,2
132,81,0
652,63,3
326,56,4
109,72,0
537,97,3
668,77,3
808,68,2
773,71,2
409,31,1
29,73,0
475,95,1
627,38,3
612,52,3
533,42,1
896,11,2
169,79,0
499,22,1
437,35,1
859,23,2
736,40,2
349,57,4
2,23,0
645,95,3
791,97,2
670,19,3
670,10,3
837,57,2
419,92,1
890,35,2
16,17,0
437,72,1
649,37,3
190,87,4
835,45,2
58,40,0
805,82,2
108,53,0
767,4,2
406,41,1
496,97,1
557,9,3
716,24,3
889,50,2
195,44,4
820,99,2
838,28,2
896,12,2
71,74,0
767,36,2
708,55,3
294,16,4
182,69,4
278,65,4
190,10,4
509,99,1
559,96,3
223,84,4
132,55,0
795,53,2
61,83,0
888,7,2
696,47,3
856,65,2
545,99,3
665,63,3
525,37,1
846,77,2
821,89,2
867,61,2
273,81,4
780,81,2
680,93,3
36,84,0
804,56,2
552,43,3
602,32,3
648,4,3
52,5,0
733,44,2
294,45,4
393,29,1
108,42,0
623,75,3
786,59,2
73,18,0
524,4,1
457,92,1
128,83,0
72,7,0
356,72,1
838,77,2
742,26,2
442,41,1
66,8,0
494,99,1
741,90,2
612,37,3
642,99,3
613,28,3
358,83,1
506,26,1
648,86,3
94,54,0
560,50,3
208,15,4
750,61,2
37,87,0
47,25,0
346,75,4
594,6,3
383,87,1
74,53,0
50,59,0
346,57,4
520,84,1
869,64,2
499,8,1
704,29,3
568,56,3
344,57,4
133,29,0
462,86,1
243,45,4
760,57,2
88,3,0
583,38,3
389,69,1
755,91,2
340,47,4
643,16,3
746,22,2
200,50,4
395,29,1
130,8,0
338,9,4
42,2,0
133,21,0
214,42,4
827,99,2
680,72,3
130,73,0
772,59,2
239,39,4
714,84,3
294,45,4
69,71,0
264,34,4
722,7,2
277,50,4
424,49,1
319,45,4
888,24,2
7,35,0
540,33,3
163,42,0
791,20,2
696,62,3
704,61,3
528,57,1
9,73,0
231,35,4
545,16,3
200,62,4
781,88,2
414,21,1
458,54,1
768,95,2
695,92,3
456,88,1
510,26,1
366,51,1
293,16,4
821,18,2
231,63,4
636,6,3
874,63,2
193,81,4
655,59,3
550,8,3
893,77,2
118,83,0
533,10,1
881,59,2
562,21,3
271,35,4
541,3,3
98,25,0
533,50,1
30,70,0
759,31,2
274,76,4
275,69,4
492,53,1
121,66,0
403,32,1
593,81,3
349,7,4
199,19,4
622,69,3
52,18,0
566,62,3
66,78,0
581,54,3
583,81,3
659,78,3
18,81,0
870,26,2
535,87,1
571,45,3
600,24,3
868,29,2
599,17,3
14,19,0
419,25,1
741,63,2
893,8,2
745,58,2
871,1,2
622,67,3
210,91,4
112,35,0
737,14,2
497,7,1
792,38,2
300,4,4
131,3,0
8,49,0
597,27,3
896,78,2
246,88,4
209,6,4
13,17,0
209,62,4
668,15,3
256,12,4
717,41,3
28,20,0
454,57,1
129,36,0
262,28,4
604,82,3
673,92,3
664,47,3
691,17,3
606,79,3
672,96,3
41,30,0
498,91,1
825,67,2
699,27,3
264,30,4
879,81,2
10,63,0
374,27,1
797,70,2
40,21,0
730,66,2
889,84,2
462,70,1
30,63,0
786,13,2
184,9,4
689,42,3
117,12,0
728,76,2
881,72,2
767,2,2
370,74,1
34,75,0
562,30,3
303,43,4
300,7,4
891,86,2
654,57,3
324,77,4
119,7,0
5,42,0
833,7,2
58,50,0
395,99,1
456,23,1
42,69,0
240,21,4
777,2,2
840,83,2
219,94,4
817,12,2
415,25,1
528,5,1
379,98,1
13,87,0
195,5,4
171,88,0
608,37,3
14,95,0
175,64,0
146,80,0
547,9,3
87,14,0
264,7,4
131,93,0
775,48,2
619,79,3
472,22,1
444,48,1
653,35,3
541,38,3
351,69,4
857,92,2
236,28,4
375,45,1
838,45,2
505,19,1
892,22,2
34,77,0
472,51,1
119,23,0
664,98,3
827,18,2
498,66,1
588,15,3
120,55,0
533,77,1
312,26,4
852,58,2
213,47,4
467,46,1
848,69,2
133,77,0
212,79,4
257,31,4
138,83,0
92,25,0
706,21,3
634,33,3
556,48,3
724,13,2
417,54,1
729,5,2
758,55,2
418,62,1
426,23,1
362,28,1
587,72,3
492,46,1
93,27,0
585,69,3
204,87,4
887,65,2
801,76,2
771,96,2
664,29,3
462,85,1
690,46,3
399,43,1
532,99,1
626,22,3
201,22,4
583,58,3
504,83,1
117,22,0
199,81,4
244,49,4
329,79,4
158,71,0
224,25,4
677,95,3
847,50,2
267,48,4
773,73,2
408,15,1
512,12,1
866,70,2
626,28,3
783,83,2
730,16,2
625,90,3
316,56,4
559,95,3
281,23,4
67,68,0
659,68,3
510,23,1
330,54,4
807,45,2
473,93,1
231,4,4
272,23,4
713,79,3
561,19,3
223,99,4
113,38,0
10,63,0
151,52,0
322,100,4
421,63,1
862,8,2
438,64,1
367,80,1
181,37,4
543,28,3
48,6,0
245,79,4
42,63,0
323,29,4
245,19,4
402,4,1
730,53,2
728,72,2
522,58,1
460,61,1
251,52,4
227,5,4
704,53,3
58,20,0
423,100,1
83,6,0
312,32,4
760,95,2
310,2,4
14,31,0
757,19,2
561,8,3
682,7,3
755,6,2
631,20,3
501,48,1
459,21,1
253,79,4
297,7,4
751,87,2
348,56,4
467,32,1
517,82,1
565,70,3
620,52,3
313,40,4
308,36,4
374,29,1
437,56,1
98,25,0
571,94,3
422,52,1
49,28,0
144,78,0
137,23,0
17,16,0
288,20,4
734,83,2
151,27,0
134,16,0
871,84,2
845,23,2
211,55,4
657,54,3
524,48,1
191,64,4
736,23,2
699,99,3
757,83,2
868,9,2
114,100,0
206,39,4
633,32,3
156,1,0
539,61,3
342,31,4
458,12,1
838,6,2
512,62,1
694,82,3
822,86,2
675,2,3
306,97,4
107,53,0
655,25,3
55,31,0
64,67,0
360,34,1
900,6,2
84,41,0
865,33,2
737,24,2
17,56,0
7,4,0
536,87,3
252,57,4
823,78,2
347,61,4
2,51,0
141,63,0
641,55,3
114,85,0
394,100,1
298,82,4
186,6,4
832,90,2
475,94,1
569,11,3
789,71,2
859,32,2
615,78,3
168,33,0
815,11,2
208,24,4
759,61,2
695,90,3
803,15,2
303,21,4
319,48,4
333,20,4
113,13,0
569,75,3
745,23,2
119,49,0
203,75,4
499,50,1
758,77,2
867,65,2
355,41,4
868,7,2
404,18,1
160,74,0
637,85,3
391,17,1
187,33,4
232,57,4
71,77,0
610,49,3
482,73,1
543,26,3
538,32,3
14,23,0
50,36,0
550,58,3
45,49,0
46,56,0
177,48,0
546,68,3
280,33,4
649,31,3
625,79,3
126,93,0
255,83,4
715,8,3
334,78,4
326,16,4
741,77,2
127,90,0
238,66,4
299,95,4
854,31,2
611,51,3
456,49,1
62,61,0
838,78,2
316,63,4
462,93,1
286,58,4
74,88,0
364,44,1
393,32,1
666,29,3
580,5,3
397,86,1
276,91,4
26,18,0
155,7,0
651,88,3
40,59,0
212,100,4
380,53,1
194,84,4
399,21,1
581,65,3
163,84,0
606,61,3
679,20,3
843,50,2
278,24,4
251,74,4
297,73,4
747,18,2
735,24,2
148,17,0
496,83,1
511,82,1
886,82,2
700,54,3
95,44,0
317,58,4
129,93,0
125,4,0
97,56,0
494,6,1
311,53,4
400,58,1
201,16,4
889,72,2
103,63,0
157,92,0
457,74,1
870,62,2
354,93,4
647,21,3
461,16,1
242,43,4
22,14,0
7,42,0
888,40,2
778,45,2
137,21,0
708,94,3
796,49,2
707,69,3
522,63,1
294,99,4
676,87,3
898,20,2
388,35,1
162,52,0
900,65,2
215,78,4
389,12,1
218,87,4
116,75,0
209,39,4
875,23,2
16,35,0
590,68,3
687,86,3
877,1,2
396,16,1
741,24,2
774,27,2
861,40,2
232,76,4
121,1,0
396,65,1
237,32,4
95,81,0
558,93,3
625,88,3
151,57,0
257,82,4
523,85,1
526,49,1
320,13,4
189,55,4
144,8,0
155,77,0
369,27,1
890,64,2
650,76,3
406,65,1
245,48,4
365,5,1
847,4,2
638,24,3
696,31,3
872,14,2
477,20,1
291,73,4
761,76,2
46,18,0
810,14,2
547,85,3
174,18,0
779,67,2
563,52,3
390,62,1
371,17,1
586,26,3
153,74,0
314,27,4
871,81,2
171,38,0
424,32,1
698,3,3
770,85,2
738,95,2
185,56,4
476,97,1
771,4,2
835,49,2
330,13,4
771,8,2
529,82,1
353,47,4
36,44,0
175,36,0
487,81,1
816,97,2
145,90,0
9,12,0
255,54,4
138,17,0
82,53,0
301,5,4
845,99,2
242,32,4
517,46,1
349,67,4
343,9,4
890,21,2
718,57,2
378,1,1
471,83,1
704,76,3
79,56,0
171,59,0
757,32,2
265,34,4
354,90,4
167,55,0
28,40,0
338,94,4
58,65,0
2,47,0
323,72,4
803,58,2
482,70,1
628,38,3
636,40,3
342,29,4
744,47,2
506,77,1
210,12,4
519,70,1
755,98,2
139,25,0
320,47,4
843,22,2
379,41,1
374,59,1
817,95,2
174,25,0
858,17,2
168,14,0
524,53,1
148,87,0
321,55,4
688,79,3
833,56,2
644,58,3
812,55,2
249,74,4
403,45,1
596,8,3
308,82,4
380,65,1
567,86,3
688,64,3
146,62,0
748,58,2
69,85,0
506,66,1
814,45,2
101,18,0
59,91,0
224,48,4
410,14,1
497,51,1
221,95,4
260,18,4
363,79,1
875,60,2
845,22,2
897,49,2
5,60,0
74,23,0
176,13,0
424,48,1
728,97,2
625,75,3
363,42,1
79,23,0
357,61,1
665,21,3
514,62,1
705,26,3
487,91,1
730,97,2
617,33,3
536,36,3
751,40,2
568,60,3
755,12,2
370,74,1
830,14,2
577,76,3
731,75,2
875,47,2
71,88,0
13,22,0
648,13,3
831,60,2
203,2,4
751,73,2
192,97,4
753,39,2
185,27,4
88,45,0
142,2,0
803,16,2
850,33,2
420,97,1
511,61,1
434,94,1
415,93,1
807,93,2
876,27,2
847,82,2
663,34,3
247,12,4
509,92,1
488,30,1
659,93,3
834,88,2
775,54,2
806,81,2
309,7,4
221,5,4
722,16,2
635,91,3
632,36,3
99,33,0
22,15,0
570,81,3
537,100,3
63,29,0
571,39,3
32,40,0
747,66,2
230,65,4
613,90,3
77,7,0
140,2,0
702,11,3
667,6,3
647,81,3
111,59,0
111,5,0
871,52,2
882,95,2
7,34,0
17,85,0
283,50,4
262,25,4
885,86,2
123,70,0
80,22,0
171,28,0
463,99,1
585,60,3
121,79,0
205,25,4
671,76,3
546,71,3
46,4,0
558,47,3
596,27,3
893,45,2
712,59,3
546,37,3
146,56,0
289,94,4
257,62,4
189,92,4
18,99,0
277,6,4
65,22,0
552,90,3
592,67,3
146,45,0
119,80,0
339,23,4
700,7,3
142,17,0
431,76,1
151,45,0
472,3,1
827,37,2
109,70,0
721,73,2
329,3,4
236,59,4
140,3,0
229,46,4
453,48,1
298,12,4
632,64,3
408,15,1
877,89,2
719,7,2
129,2,0
465,76,1
402,50,1
116,53,0
598,47,3
471,20,1
461,30,1
121,74,0
639,62,3
43,71,0
798,84,2
449,12,1
172,58,0
311,23,4
253,87,4
233,12,4
595,22,3
744,39,2
829,1,2
579,47,3
92,46,0
157,42,0
666,65,3
441,41,1
593,55,3
749,85,2
355,38,4
394,99,1
799,80,2
705,71,3
193,42,4
437,11,1
423,8,1
407,42,1
358,46,1
672,78,3
609,18,3
681,1,3
398,69,1
863,22,2
685,23,3
283,81,4
439,59,1
466,61,1
262,40,4
463,1,1
137,37,0
658,25,3
77,97,0
393,97,1
801,70,2
548,16,3
802,86,2
729,71,2
468,94,1
60,16,0
185,25,4
6,22,0
553,18,3
187,94,4
615,22,3
830,22,2
108,16,0
440,67,1
76,3,0
295,4,4
429,12,1
554,11,3
721,100,2
856,97,2
176,86,0
861,57,2
180,51,4
686,25,3
717,29,3
319,96,4
765,27,2
894,12,2
830,4,2
19,89,0
789,33,2
308,63,4
498,30,1
339,39,4
64,21,0
652,90,3
389,93,1
420,38,1
747,84,2
638,76,3
143,96,0
431,94,1
897,86,2
518,45,1
538,34,3
516,61,1
847,94,2
763,10,2
605,29,3
212,55,4
540,78,3
35,1,0
893,31,2
579,45,3
587,80,3
683,41,3
682,34,3
759,70,2
502,87,1
474,63,1
617,99,3
331,2,4
618,14,3
331,95,4
134,35,0
369,12,1
752,58,2
738,84,2
831,26,2
863,94,2
523,28,1
