X,Y,C
307,9,1
439,46,0
287,3,1
350,74,1
647,42,2
192,73,1
657,60,2
520,92,0
537,83,0
629,24,2
506,46,0
141,41,3
721,90,2
779,26,4
715,85,2
814,87,4
750,89,4
117,54,3
280,45,1
288,28,1
205,88,1
317,38,1
605,67,2
228,94,1
116,24,3
520,72,0
899,52,4
94,24,3
853,72,4
246,8,1
738,43,4
114,15,3
766,30,4
630,32,2
647,83,2
94,37,3
295,6,1
682,78,2
152,26,3
176,74,3
513,81,0
607,49,2
37,40,3
685,46,2
198,61,1
30,61,3
854,51,4
871,61,4
719,42,2
728,46,4
236,56,1
510,48,0
157,96,3
697,1,2
532,80,0
295,26,1
878,9,4
261,30,1
744,13,4
50,58,3
17,45,3
345,51,1
228,82,1
341,67,1
225,54,1
254,9,1
441,71,0
438,12,0
440,47,0
491,16,0
764,38,4
353,88,1
580,46,2
144,68,3
428,98,0
705,2,2
438,90,0
833,93,4
458,89,0
838,82,4
820,31,4
816,17,4
663,39,2
802,61,4
17,70,3
496,77,0
725,6,4
27,5,3
526,59,0
773,71,4
35,58,3
776,12,4
417,48,0
490,70,0
323,66,1
303,90,1
722,94,2
164,45,3
791,38,4
763,6,4
294,3,1
631,47,2
714,48,2
729,9,4
310,36,1
24,27,3
875,28,4
238,88,1
845,31,4
629,31,2
184,34,1
218,45,1
6,74,3
259,39,1
619,87,2
458,52,0
192,69,1
538,45,0
607,59,2
22,46,3
201,96,1
557,48,2
171,48,3
576,92,2
546,72,2
589,55,2
704,96,2
315,27,1
720,69,2
318,22,1
370,63,0
203,15,1
833,75,4
377,12,0
277,35,1
201,33,1
451,83,0
393,97,0
720,52,2
863,87,4
110,94,3
88,76,3
222,46,1
320,55,1
879,78,4
105,91,3
572,65,2
308,23,1
529,43,0
28,85,3
410,69,0
370,74,0
388,68,0
305,33,1
52,31,3
574,13,2
386,95,0
744,86,4
673,15,2
452,78,0
324,27,1
685,87,2
702,91,2
394,59,0
205,70,1
708,83,2
673,51,2
507,50,0
122,70,3
3,65,3
394,15,0
226,99,1
308,28,1
244,11,1
520,73,0
587,55,2
41,53,3
605,47,2
228,80,1
771,90,4
33,62,3
56,16,3
373,21,0
601,14,2
425,20,0
862,73,4
461,52,0
227,75,1
93,14,3
888,81,4
518,93,0
557,99,2
772,26,4
603,70,2
621,87,2
706,7,2
349,19,1
696,22,2
143,98,3
265,67,1
876,99,4
764,79,4
114,73,3
531,22,0
426,77,0
161,44,3
835,83,4
859,20,4
458,65,0
426,40,0
60,46,3
257,92,1
546,33,2
593,72,2
280,4,1
622,96,2
194,94,1
4,89,3
257,79,1
251,94,1
858,19,4
61,28,3
691,16,2
204,41,1
630,75,2
627,21,2
718,81,2
243,31,1
241,32,1
49,32,3
260,35,1
162,16,3
610,71,2
79,27,3
544,49,2
238,1,1
738,24,4
782,70,4
387,76,0
137,84,3
635,75,2
597,96,2
75,71,3
361,33,1
678,81,2
396,46,0
35,26,3
356,83,1
58,26,3
253,62,1
370,13,0
207,24,1
219,50,1
279,81,1
715,89,2
363,18,1
586,11,2
533,85,0
407,82,0
858,84,4
523,14,0
733,80,4
44,49,3
352,39,1
428,51,0
676,15,2
747,57,4
607,13,2
672,100,2
874,58,4
594,26,2
398,100,0
78,86,3
404,63,0
178,49,3
666,10,2
201,48,1
654,47,2
388,50,0
876,33,4
80,31,3
3,64,3
601,28,2
19,16,3
277,39,1
67,99,3
425,18,0
228,32,1
172,71,3
382,17,0
377,87,0
553,12,2
26,98,3
688,82,2
541,46,0
847,98,4
656,66,2
579,48,2
1,62,3
301,22,1
179,51,3
2,75,3
373,33,0
685,97,2
54,30,3
708,31,2
30,53,3
415,53,0
14,23,3
888,21,4
49,62,3
784,58,4
223,51,1
109,44,3
641,69,2
886,34,4
243,84,1
489,35,0
633,3,2
537,42,0
380,26,0
149,64,3
109,10,3
398,7,0
717,24,2
303,38,1
168,74,3
445,66,0
204,75,1
146,27,3
445,42,0
587,20,2
823,36,4
751,84,4
223,30,1
243,61,1
396,2,0
778,23,4
801,51,4
601,43,2
615,91,2
297,68,1
22,43,3
892,30,4
779,84,4
675,24,2
637,36,2
586,83,2
800,39,4
897,82,4
526,72,0
215,14,1
640,33,2
256,15,1
243,39,1
111,91,3
754,48,4
7,22,3
601,59,2
471,5,0
452,92,0
520,76,0
824,34,4
173,69,3
682,71,2
900,66,4
304,64,1
261,99,1
601,88,2
838,94,4
243,22,1
330,5,1
551,32,2
412,97,0
602,62,2
430,56,0
167,65,3
640,39,2
783,6,4
593,42,2
236,57,1
279,53,1
539,62,0
306,64,1
501,26,0
350,27,1
244,74,1
298,75,1
554,10,2
317,97,1
329,1,1
716,21,2
447,81,0
605,66,2
274,64,1
232,38,1
576,71,2
554,91,2
309,74,1
523,37,0
675,27,2
446,26,0
228,73,1
814,9,4
110,44,3
784,55,4
850,21,4
845,77,4
840,11,4
666,83,2
376,26,0
798,91,4
857,98,4
719,25,2
113,8,3
867,74,4
63,64,3
870,13,4
253,43,1
627,63,2
482,16,0
666,79,2
334,8,1
88,93,3
681,85,2
801,40,4
383,53,0
379,3,0
16,71,3
670,47,2
36,20,3
518,25,0
87,97,3
809,12,4
621,39,2
186,58,1
650,93,2
162,42,3
529,27,0
658,92,2
471,66,0
446,56,0
266,51,1
888,74,4
852,99,4
223,84,1
107,33,3
91,94,3
340,92,1
187,100,1
368,15,0
606,32,2
21,63,3
704,63,2
62,36,3
786,83,4
814,83,4
254,59,1
635,80,2
62,25,3
693,84,2
306,64,1
518,64,0
433,90,0
417,18,0
304,67,1
646,71,2
732,30,4
656,53,2
830,1,4
356,83,1
526,100,0
481,77,0
267,20,1
481,78,0
755,36,4
802,100,4
90,27,3
474,63,0
475,30,0
183,57,1
642,31,2
14,78,3
527,56,0
895,12,4
97,28,3
311,7,1
328,82,1
150,27,3
731,68,4
618,84,2
98,37,3
394,61,0
230,72,1
809,100,4
817,81,4
142,46,3
408,53,0
538,29,0
509,58,0
288,20,1
193,38,1
833,57,4
423,9,0
18,64,3
575,69,2
825,77,4
197,68,1
864,22,4
310,13,1
205,70,1
39,98,3
258,45,1
640,28,2
50,31,3
702,29,2
885,15,4
576,89,2
676,19,2
695,48,2
195,99,1
313,22,1
486,20,0
851,78,4
658,51,2
272,43,1
108,84,3
801,22,4
222,94,1
283,77,1
116,60,3
448,15,0
887,87,4
420,52,0
878,80,4
249,83,1
167,40,3
625,62,2
675,15,2
233,60,1
393,8,0
869,60,4
685,35,2
33,6,3
152,61,3
512,72,0
54,60,3
227,23,1
391,87,0
795,54,4
153,50,3
537,76,0
647,11,2
376,95,0
214,51,1
883,80,4
452,16,0
523,8,0
821,61,4
673,77,2
423,81,0
450,94,0
736,66,4
421,52,0
585,79,2
859,83,4
797,67,4
92,67,3
854,3,4
479,84,0
219,59,1
226,5,1
421,85,0
596,24,2
773,35,4
94,59,3
235,72,1
16,26,3
25,80,3
216,56,1
51,61,3
410,81,0
641,55,2
105,82,3
129,91,3
562,34,2
239,38,1
30,51,3
733,29,4
739,48,4
600,4,2
230,26,1
400,50,0
547,20,2
11,4,3
632,71,2
247,76,1
214,77,1
840,49,4
59,80,3
821,75,4
443,86,0
34,80,3
436,78,0
482,50,0
103,61,3
226,67,1
839,68,4
576,90,2
518,49,0
597,30,2
75,64,3
897,74,4
489,65,0
768,21,4
358,59,1
783,91,4
109,13,3
51,19,3
482,99,0
326,79,1
219,85,1
306,37,1
473,100,0
624,89,2
871,80,4
558,19,2
663,69,2
39,70,3
393,49,0
784,26,4
154,46,3
863,80,4
588,67,2
355,64,1
692,78,2
535,64,0
692,12,2
802,39,4
215,18,1
205,90,1
387,30,0
423,5,0
233,33,1
172,64,3
495,53,0
561,38,2
377,3,0
186,23,1
320,38,1
358,81,1
272,62,1
201,73,1
547,6,2
325,33,1
816,15,4
191,10,1
834,56,4
895,94,4
8,53,3
108,89,3
726,98,4
78,12,3
798,92,4
869,43,4
235,100,1
709,16,2
173,58,3
409,88,0
428,39,0
706,85,2
880,49,4
581,48,2
841,44,4
62,50,3
260,37,1
260,62,1
696,88,2
91,52,3
73,52,3
156,1,3
178,10,3
97,84,3
375,40,0
531,19,0
610,75,2
81,16,3
519,45,0
50,96,3
735,68,4
606,83,2
246,45,1
503,89,0
499,51,0
353,17,1
562,85,2
139,86,3
637,26,2
604,39,2
690,18,2
218,27,1
492,61,0
171,62,3
45,24,3
158,97,3
133,88,3
209,62,1
452,25,0
451,100,0
105,2,3
382,89,0
28,1,3
826,78,4
279,51,1
844,55,4
330,61,1
881,16,4
449,9,0
393,88,0
484,31,0
523,9,0
842,95,4
428,27,0
49,80,3
5,14,3
774,21,4
374,51,0
473,15,0
384,12,0
876,85,4
377,42,0
850,46,4
124,2,3
238,11,1
729,100,4
105,84,3
899,33,4
676,37,2
90,16,3
516,93,0
372,48,0
445,24,0
535,4,0
557,68,2
238,34,1
426,76,0
33,8,3
231,60,1
706,24,2
507,85,0
490,29,0
816,79,4
357,91,1
418,15,0
216,31,1
872,17,4
687,82,2
712,60,2
795,30,4
441,78,0
473,77,0
106,58,3
318,40,1
137,85,3
171,3,3
645,68,2
566,83,2
56,34,3
326,10,1
511,92,0
154,65,3
881,8,4
748,85,4
814,73,4
441,68,0
362,17,1
17,27,3
363,16,1
467,98,0
298,43,1
850,12,4
427,83,0
127,46,3
259,55,1
695,14,2
856,48,4
724,31,4
315,44,1
479,47,0
827,11,4
303,52,1
564,24,2
784,70,4
517,7,0
276,66,1
209,11,1
562,63,2
680,95,2
709,7,2
886,79,4
271,4,1
362,40,1
330,97,1
6,84,3
424,7,0
124,61,3
233,40,1
837,42,4
682,61,2
522,80,0
135,13,3
875,76,4
733,77,4
626,75,2
108,62,3
653,100,2
409,86,0
593,98,2
646,36,2
635,24,2
367,95,0
507,33,0
365,77,0
252,21,1
381,72,0
195,85,1
616,1,2
725,41,4
388,12,0
461,69,0
148,50,3
843,32,4
166,24,3
159,77,3
701,32,2
589,84,2
869,56,4
84,72,3
143,100,3
28,6,3
220,43,1
834,47,4
534,60,0
659,18,2
473,90,0
83,6,3
294,86,1
544,81,2
348,70,1
572,57,2
41,67,3
418,89,0
454,17,0
39,42,3
609,51,2
236,57,1
587,35,2
780,3,4
717,46,2
198,6,1
423,67,0
853,13,4
588,86,2
871,9,4
409,73,0
244,9,1
639,71,2
96,12,3
712,72,2
831,1,4
699,91,2
491,42,0
781,30,4
759,53,4
60,35,3
189,57,1
590,75,2
141,85,3
209,32,1
591,42,2
894,12,4
485,26,0
430,80,0
123,73,3
328,77,1
24,49,3
262,67,1
226,92,1
222,92,1
808,86,4
77,11,3
179,87,3
335,3,1
502,21,0
709,1,2
626,97,2
316,12,1
378,87,0
111,78,3
504,89,0
230,44,1
446,33,0
157,67,3
645,17,2
280,92,1
780,66,4
363,2,1
865,27,4
85,34,3
543,23,0
579,22,2
718,16,2
35,57,3
888,19,4
117,13,3
148,63,3
96,48,3
697,2,2
231,40,1
180,90,3
680,92,2
505,85,0
588,21,2
536,82,0
589,81,2
169,24,3
555,60,2
852,63,4
117,28,3
156,41,3
781,54,4
659,7,2
754,53,4
479,74,0
184,31,1
640,80,2
620,58,2
682,79,2
11,61,3
592,18,2
881,99,4
600,52,2
278,25,1
41,56,3
635,36,2
191,94,1
611,17,2
769,79,4
718,80,2
417,68,0
611,17,2
295,25,1
127,65,3
478,19,0
268,62,1
709,45,2
648,72,2
276,49,1
410,49,0
687,69,2
562,2,2
48,75,3
263,79,1
92,99,3
429,39,0
333,22,1
691,21,2
775,61,4
705,44,2
656,11,2
831,83,4
688,48,2
666,61,2
670,6,2
716,37,2
291,14,1
716,74,2
229,15,1
798,38,4
547,75,2
198,38,1
54,36,3
368,28,0
517,57,0
316,38,1
65,51,3
680,91,2
890,19,4
215,10,1
227,55,1
849,44,4
712,60,2
394,87,0
47,82,3
235,7,1
646,84,2
465,49,0
874,78,4
157,23,3
559,75,2
317,53,1
38,89,3
215,68,1
21,56,3
557,8,2
79,9,3
213,9,1
552,51,2
713,9,2
874,44,4
831,77,4
95,48,3
388,40,0
599,19,2
21,32,3
447,76,0
507,28,0
208,77,1
778,95,4
629,82,2
720,55,2
140,31,3
797,22,4
120,3,3
843,53,4
252,71,1
800,33,4
48,79,3
485,87,0
240,95,1
747,11,4
388,83,0
900,34,4
445,56,0
617,55,2
55,11,3
541,41,0
16,68,3
330,94,1
697,30,2
456,45,0
520,69,0
600,9,2
214,42,1
228,67,1
356,31,1
244,95,1
21,2,3
531,95,0
363,66,1
750,72,4
742,70,4
786,82,4
341,24,1
635,15,2
700,92,2
416,86,0
323,34,1
898,34,4
583,46,2
476,38,0
865,95,4
891,2,4
587,8,2
281,25,1
599,22,2
605,34,2
774,58,4
405,29,0
109,3,3
130,16,3
538,32,0
887,88,4
450,34,0
871,46,4
446,1,0
426,28,0
377,95,0
307,4,1
313,30,1
62,67,3
406,100,0
840,96,4
622,98,2
335,71,1
804,60,4
483,41,0
894,20,4
827,30,4
35,47,3
394,84,0
339,48,1
577,51,2
583,52,2
529,67,0
482,15,0
251,96,1
395,17,0
423,60,0
205,32,1
801,82,4
247,37,1
744,40,4
825,30,4
640,25,2
871,47,4
644,70,2
830,59,4
291,58,1
702,10,2
358,63,1
255,16,1
785,46,4
846,10,4
713,100,2
83,53,3
14,41,3
52,6,3
72,99,3
47,11,3
779,43,4
417,45,0
582,58,2
186,8,1
744,87,4
663,73,2
61,85,3
136,89,3
44,43,3
293,36,1
850,100,4
403,37,0
98,75,3
859,78,4
310,64,1
166,29,3
892,91,4
488,30,0
170,78,3
484,24,0
423,73,0
663,52,2
153,45,3
875,65,4
842,54,4
659,47,2
538,28,0
456,62,0
841,46,4
247,11,1
101,45,3
354,24,1
803,37,4
318,94,1
263,76,1
748,28,4
594,4,2
899,73,4
558,35,2
673,28,2
676,86,2
35,27,3
636,30,2
885,57,4
526,61,0
878,1,4
257,10,1
119,68,3
564,87,2
269,41,1
423,13,0
707,18,2
80,52,3
108,78,3
400,49,0
171,19,3
307,48,1
262,98,1
793,49,4
281,66,1
759,63,4
94,26,3
844,23,4
489,21,0
195,20,1
200,16,1
630,74,2
747,37,4
776,88,4
741,21,4
330,7,1
718,21,2
661,100,2
145,28,3
439,53,0
559,31,2
44,26,3
58,58,3
638,35,2
69,48,3
100,14,3
666,70,2
656,97,2
604,3,2
231,33,1
574,54,2
470,62,0
656,97,2
474,22,0
896,13,4
436,6,0
619,33,2
753,70,4
669,20,2
211,24,1
83,59,3
587,18,2
502,81,0
289,64,1
404,53,0
480,55,0
235,45,1
203,75,1
406,78,0
557,98,2
247,99,1
807,32,4
486,55,0
353,2,1
547,59,2
35,50,3
101,62,3
458,67,0
349,58,1
771,6,4
320,40,1
853,16,4
54,9,3
896,72,4
855,52,4
441,46,0
323,24,1
285,20,1
335,71,1
717,73,2
687,55,2
63,4,3
309,1,1
840,13,4
430,53,0
735,79,4
185,85,1
665,100,2
410,21,0
594,81,2
166,22,3
825,68,4
850,47,4
795,1,4
469,37,0
685,17,2
114,64,3
545,80,2
66,36,3
522,84,0
371,2,0
220,57,1
518,3,0
2,69,3
517,31,0
797,73,4
613,27,2
457,96,0
419,9,0
847,98,4
680,56,2
116,85,3
781,100,4
126,8,3
388,43,0
302,46,1
37,3,3
239,74,1
402,97,0
581,60,2
579,97,2
475,16,0
336,83,1
840,99,4
353,83,1
2,77,3
762,25,4
643,70,2
246,36,1
138,15,3
697,37,2
415,95,0
549,92,2
411,7,0
12,97,3
705,10,2
793,10,4
306,51,1
492,62,0
482,90,0
452,13,0
754,11,4
447,44,0
153,79,3
376,43,0
529,59,0
260,58,1
836,51,4
222,61,1
530,48,0
447,26,0
898,14,4
812,46,4
419,100,0
48,52,3
163,17,3
813,10,4
208,8,1
845,72,4
757,97,4
614,7,2
211,51,1
84,29,3
450,7,0
197,100,1
452,59,0
802,37,4
682,93,2
852,67,4
18,33,3
34,84,3
28,21,3
826,68,4
217,67,1
344,53,1
516,61,0
106,71,3
450,47,0
758,9,4
899,30,4
26,58,3
840,99,4
242,33,1
862,17,4
264,31,1
110,54,3
47,72,3
732,79,4
890,30,4
35,68,3
148,29,3
605,75,2
348,30,1
641,79,2
263,36,1
33,92,3
446,16,0
181,46,3
140,63,3
72,7,3
611,17,2
542,100,0
193,93,1
276,55,1
319,12,1
885,92,4
299,55,1
868,100,4
167,28,3
653,5,2
580,16,2
275,18,1
116,74,3
844,84,4
189,70,1
776,45,4
703,4,2
674,63,2
680,87,2
385,1,0
791,78,4
794,77,4
672,62,2
551,95,2
460,10,0
813,52,4
297,22,1
129,96,3
262,42,1
83,46,3
171,6,3
204,70,1
179,89,3
429,98,0
468,100,0
775,21,4
693,24,2
760,21,4
501,69,0
300,51,1
773,45,4
53,36,3
318,91,1
21,92,3
15,67,3
724,78,4
63,98,3
57,64,3
131,40,3
36,37,3
80,94,3
558,53,2
391,81,0
78,91,3
88,34,3
244,17,1
52,34,3
394,41,0
706,100,2
335,30,1
413,69,0
198,96,1
315,73,1
114,30,3
176,6,3
807,85,4
429,17,0
619,61,2
200,35,1
480,36,0
656,29,2
210,21,1
158,98,3
565,63,2
701,85,2
586,25,2
183,80,1
722,14,2
246,24,1
893,68,4
562,80,2
19,20,3
483,6,0
672,66,2
510,7,0
503,5,0
599,31,2
739,62,4
513,40,0
518,68,0
336,94,1
514,62,0
243,98,1
860,47,4
485,90,0
784,94,4
102,76,3
117,11,3
514,69,0
668,58,2
592,84,2
227,44,1
884,5,4
720,73,2
450,88,0
597,27,2
667,19,2
798,4,4
546,74,2
507,29,0
591,44,2
27,79,3
538,66,0
204,99,1
736,48,4
15,58,3
523,27,0
29,26,3
353,99,1
617,2,2
670,58,2
85,65,3
86,6,3
189,98,1
783,70,4
652,55,2
216,36,1
898,80,4
446,59,0
457,42,0
174,99,3
507,60,0
300,43,1
388,100,0
306,18,1
96,37,3
622,3,2
174,29,3
17,64,3
125,9,3
666,30,2
459,12,0
546,10,2
107,50,3
888,95,4
514,41,0
745,15,4
46,23,3
741,54,4
246,37,1
374,17,0
68,31,3
36,96,3
900,33,4
483,32,0
437,64,0
5,7,3
460,51,0
595,82,2
51,11,3
110,2,3
669,32,2
366,11,0
888,13,4
130,48,3
588,37,2
461,99,0
685,88,2
58,55,3
142,91,3
48,55,3
814,14,4
852,1,4
473,70,0
788,39,4
685,38,2
5,31,3
864,66,4
818,2,4
831,83,4
111,74,3
832,4,4
316,55,1
848,34,4
427,45,0
822,79,4
854,78,4
587,20,2
531,60,0
857,95,4
654,78,2
76,43,3
111,55,3
488,27,0
222,71,1
267,3,1
476,2,0
566,21,2
32,93,3
419,44,0
736,82,4
301,59,1
426,35,0
572,21,2
236,34,1
623,54,2
83,72,3
850,84,4
21,31,3
765,63,4
151,41,3
177,42,3
448,6,0
231,27,1
679,79,2
482,92,0
858,31,4
385,46,0
666,20,2
677,17,2
235,82,1
177,35,3
120,51,3
115,52,3
723,5,4
507,11,0
48,42,3
116,3,3
519,16,0
476,67,0
675,89,2
832,17,4
98,40,3
864,5,4
138,57,3
427,40,0
664,96,2
282,3,1
889,82,4
551,97,2
223,2,1
257,40,1
725,92,4
563,71,2
723,54,4
867,1,4
247,5,1
364,10,0
561,86,2
468,72,0
706,40,2
121,55,3
56,28,3
324,22,1
499,20,0
525,90,0
308,80,1
868,36,4
248,83,1
29,21,3
341,11,1
876,43,4
453,29,0
278,66,1
690,77,2
69,93,3
48,7,3
214,28,1
226,73,1
499,96,0
862,31,4
25,2,3
132,74,3
37,76,3
294,90,1
193,31,1
832,30,4
771,96,4
429,56,0
743,78,4
693,81,2
300,85,1
797,39,4
590,86,2
341,12,1
227,56,1
667,4,2
550,80,2
789,43,4
292,80,1
193,8,1
562,33,2
622,10,2
726,69,4
696,6,2
5,9,3
583,94,2
414,57,0
636,96,2
272,21,1
634,64,2
73,15,3
751,58,4
329,5,1
257,71,1
281,30,1
591,41,2
3,98,3
508,50,0
775,71,4
10,95,3
365,47,0
520,38,0
322,60,1
474,4,0
40,10,3
576,5,2
355,56,1
364,50,0
91,80,3
375,31,0
50,100,3
34,19,3
123,38,3
177,97,3
740,1,4
157,25,3
665,95,2
887,46,4
651,100,2
367,3,0
567,9,2
681,95,2
471,2,0
91,37,3
722,62,2
441,8,0
293,83,1
305,45,1
766,47,4
821,31,4
367,15,0
851,36,4
794,84,4
75,28,3
607,71,2
475,60,0
889,12,4
793,19,4
828,48,4
260,31,1
875,44,4
884,81,4
594,73,2
341,23,1
503,15,0
637,88,2
656,36,2
401,14,0
674,86,2
498,42,0
77,60,3
111,36,3
386,73,0
889,8,4
799,67,4
227,46,1
251,65,1
450,41,0
201,72,1
198,31,1
135,59,3
194,73,1
109,36,3
196,90,1
91,66,3
693,73,2
179,91,3
416,59,0
635,87,2
557,41,2
15,10,3
879,36,4
36,42,3
158,52,3
500,74,0
646,9,2
28,64,3
156,7,3
185,73,1
255,54,1
222,6,1
591,44,2
766,32,4
747,14,4
22,57,3
349,22,1
593,51,2
257,52,1
14,20,3
537,91,0
348,78,1
373,27,0
670,32,2
885,93,4
472,49,0
6,74,3
522,13,0
10,1,3
310,96,1
272,63,1
393,31,0
343,40,1
817,68,4
263,73,1
280,7,1
840,81,4
368,27,0
186,30,1
815,27,4
535,81,0
310,16,1
595,72,2
225,80,1
610,2,2
488,82,0
504,63,0
771,51,4
388,8,0
43,2,3
833,29,4
604,91,2
514,82,0
812,10,4
487,1,0
652,54,2
111,16,3
570,80,2
892,20,4
257,68,1
493,5,0
429,20,0
217,96,1
476,78,0
794,65,4
859,100,4
766,60,4
802,71,4
224,25,1
494,16,0
751,84,4
588,39,2
28,8,3
500,21,0
815,69,4
61,49,3
441,6,0
159,53,3
347,90,1
121,35,3
570,75,2
694,59,2
831,82,4
818,17,4
884,4,4
792,36,4
541,81,0
369,76,0
830,76,4
732,12,4
388,21,0
127,2,3
483,52,0
325,100,1
306,69,1
636,33,2
256,83,1
427,47,0
712,71,2
116,52,3
671,11,2
737,14,4
421,74,0
891,88,4
624,58,2
31,66,3
541,22,0
251,55,1
200,5,1
196,70,1
541,11,0
323,11,1
564,70,2
793,85,4
382,75,0
199,47,1
336,52,1
815,83,4
205,70,1
536,85,0
76,83,3
730,19,4
181,96,3
339,55,1
803,72,4
37,18,3
236,65,1
399,40,0
148,54,3
109,29,3
441,38,0
147,99,3
485,47,0
584,57,2
86,30,3
404,96,0
488,98,0
853,59,4
872,78,4
694,84,2
833,88,4
38,36,3
835,63,4
54,70,3
408,99,0
12,81,3
520,67,0
654,15,2
866,14,4
217,83,1
251,65,1
737,48,4
602,36,2
743,29,4
687,92,2
779,33,4
491,46,0
352,75,1
386,78,0
481,44,0
166,54,3
245,2,1
846,60,4
194,33,1
145,21,3
501,67,0
333,84,1
898,13,4
834,7,4
119,87,3
715,91,2
226,38,1
288,22,1
444,72,0
457,28,0
679,72,2
836,82,4
165,42,3
565,50,2
730,26,4
403,1,0
496,61,0
699,54,2
473,86,0
505,46,0
880,61,4
879,2,4
18,9,3
873,65,4
172,93,3
80,3,3
822,71,4
306,43,1
21,40,3
499,40,0
780,16,4
47,99,3
197,42,1
425,74,0
273,75,1
413,59,0
682,67,2
456,53,0
29,17,3
611,16,2
129,36,3
874,16,4
447,15,0
323,17,1
7,70,3
11,49,3
302,16,1
58,76,3
241,81,1
503,96,0
895,74,4
213,76,1
333,88,1
313,15,1
858,5,4
572,23,2
867,55,4
627,1,2
394,68,0
400,7,0
830,71,4
449,44,0
336,90,1
377,2,0
107,52,3
282,27,1
493,20,0
127,27,3
692,93,2
626,19,2
753,72,4
285,84,1
795,87,4
55,51,3
575,22,2
346,45,1
788,3,4
594,31,2
513,37,0
542,43,0
882,75,4
862,73,4
13,21,3
880,95,4
226,68,1
852,46,4
743,35,4
835,58,4
574,38,2
642,39,2
322,76,1
789,20,4
168,94,3
485,32,0
770,16,4
449,64,0
651,84,2
667,26,2
467,23,0
508,30,0
397,83,0
516,11,0
411,47,0
309,52,1
147,71,3
367,19,0
452,22,0
83,54,3
783,76,4
866,46,4
73,45,3
870,74,4
617,47,2
786,16,4
322,79,1
614,86,2
369,87,0
415,33,0
188,23,1
885,64,4
371,43,0
699,86,2
657,3,2
370,74,0
770,15,4
355,2,1
873,43,4
78,46,3
221,77,1
303,56,1
452,92,0
798,95,4
496,43,0
829,40,4
403,31,0
562,36,2
730,40,4
718,86,2
75,16,3
612,44,2
264,2,1
158,79,3
9,53,3
763,73,4
699,65,2
630,81,2
347,52,1
539,56,0
417,85,0
756,10,4
756,27,4
426,43,0
609,52,2
521,73,0
133,81,3
378,79,0
787,2,4
516,56,0
453,87,0
590,49,2
553,62,2
728,18,4
36,81,3
142,52,3
865,88,4
526,71,0
315,43,1
840,68,4
391,99,0
582,67,2
581,45,2
512,92,0
824,93,4
707,73,2
123,40,3
659,33,2
594,99,2
143,65,3
466,75,0
233,96,1
411,65,0
441,81,0
416,43,0
619,87,2
697,18,2
310,33,1
298,44,1
643,2,2
280,37,1
37,72,3
688,13,2
663,41,2
87,7,3
864,86,4
325,50,1
468,35,0
666,56,2
696,61,2
164,46,3
810,11,4
352,20,1
94,13,3
362,22,1
609,63,2
441,16,0
807,98,4
75,89,3
95,63,3
615,14,2
91,53,3
735,6,4
785,68,4
517,24,0
42,86,3
395,53,0
849,7,4
562,23,2
66,76,3
687,4,2
476,38,0
116,18,3
222,28,1
225,21,1
707,79,2
695,51,2
66,73,3
332,66,1
98,38,3
279,69,1
746,90,4
520,80,0
131,12,3
678,54,2
780,15,4
417,99,0
210,51,1
579,7,2
92,36,3
182,98,3
702,44,2
25,29,3
214,28,1
102,86,3
884,93,4
865,3,4
407,79,0
388,78,0
864,63,4
388,54,0
900,36,4
578,14,2
821,100,4
380,90,0
767,20,4
828,37,4
793,50,4
49,44,3
135,42,3
881,50,4
697,27,2
812,14,4
605,36,2
887,19,4
161,40,3
539,24,0
734,80,4
143,37,3
432,46,0
549,33,2
604,27,2
454,21,0
304,35,1
714,41,2
662,55,2
416,60,0
899,78,4
147,61,3
526,33,0
482,63,0
200,58,1
296,25,1
726,92,4
353,100,1
218,44,1
60,18,3
214,88,1
175,74,3
382,5,0
843,37,4
851,55,4
62,59,3
771,5,4
501,55,0
1,18,3
165,54,3
764,75,4
659,16,2
184,91,1
307,13,1
109,15,3
421,16,0
325,21,1
344,68,1
342,41,1
519,30,0
575,21,2
5,86,3
367,37,0
764,78,4
25,23,3
462,81,0
698,49,2
844,75,4
103,5,3
713,14,2
365,100,0
415,37,0
393,48,0
290,90,1
476,95,0
588,80,2
875,57,4
567,67,2
52,15,3
422,33,0
269,97,1
198,39,1
567,4,2
888,12,4
827,63,4
597,91,2
846,100,4
836,5,4
707,57,2
667,47,2
254,31,1
247,86,1
478,46,0
265,92,1
247,14,1
837,92,4
329,92,1
463,66,0
441,11,0
91,11,3
500,17,0
246,15,1
256,3,1
40,88,3
205,18,1
306,8,1
726,99,4
363,71,1
615,62,2
266,67,1
286,60,1
646,25,2
104,44,3
113,18,3
572,16,2
102,29,3
422,55,0
101,6,3
727,60,4
283,46,1
641,85,2
379,23,0
120,69,3
167,10,3
86,36,3
258,7,1
530,76,0
409,8,0
565,29,2
459,52,0
98,18,3
783,13,4
211,69,1
867,74,4
669,94,2
27,46,3
317,67,1
221,74,1
733,78,4
285,77,1
335,4,1
517,40,0
447,31,0
546,33,2
609,65,2
717,73,2
587,78,2
356,89,1
702,65,2
678,27,2
131,19,3
415,44,0
199,41,1
566,81,2
457,5,0
847,17,4
414,37,0
635,22,2
168,74,3
25,86,3
717,35,2
515,3,0
108,58,3
514,78,0
851,87,4
44,77,3
600,85,2
549,10,2
477,87,0
854,11,4
752,9,4
403,85,0
608,86,2
806,94,4
648,65,2
665,51,2
86,42,3
